output_area,All occupied household spaces,One room,Two rooms,Three rooms,Four rooms,Five rooms,Six rooms,Seven rooms,Eight rooms,Nine or more rooms
S00109122,52,0,0,0,8,5,2,5,7,25
S00109123,40,0,1,1,17,14,2,1,2,2
S00109124,62,0,0,2,6,23,7,6,8,10
S00109125,62,2,1,5,12,13,5,7,7,10
S00109126,62,0,0,4,4,11,9,14,7,13
S00109127,51,0,0,2,11,9,6,7,6,10
S00109128,60,0,0,5,13,11,10,6,5,10
S00109129,55,0,3,14,9,11,5,4,4,5
S00109130,33,0,0,1,2,5,6,3,6,10
S00109131,50,0,0,2,4,10,9,11,7,7
S00109132,42,0,3,9,20,3,2,3,0,2
S00109133,65,0,2,6,24,11,11,4,1,6
S00109134,37,0,0,1,6,12,5,3,6,4
S00109135,73,0,0,0,10,12,15,22,5,9
S00109136,35,0,0,0,1,8,5,7,11,3
S00109137,33,0,0,0,0,4,11,7,5,6
S00109138,70,0,1,0,1,3,5,13,17,30
S00109139,68,0,1,6,12,14,15,8,7,5
S00109140,41,0,0,0,20,17,1,2,0,1
S00109141,42,0,0,0,12,6,10,7,4,3
S00109142,60,0,0,15,28,7,4,4,1,1
S00109143,53,0,0,0,3,10,12,10,9,9
S00109144,65,0,0,0,29,16,12,5,2,1
S00109145,66,0,0,0,6,11,16,11,11,11
S00109146,62,0,0,2,14,16,13,7,8,2
S00109147,71,0,1,6,22,15,16,5,3,3
S00109148,57,0,0,1,23,23,6,3,0,1
S00109149,55,0,1,0,8,16,11,7,3,9
S00109150,47,0,1,2,12,12,12,2,4,2
S00109151,41,0,1,0,0,3,12,16,6,3
S00109152,37,0,0,0,17,3,7,7,3,0
S00109153,71,0,0,0,11,24,20,11,4,1
S00109154,71,0,1,3,10,28,22,4,0,3
S00109155,57,0,0,0,3,24,8,7,7,8
S00109156,65,0,0,0,6,16,17,11,5,10
S00109157,66,0,0,2,8,44,7,3,1,1
S00109158,50,0,0,2,13,17,9,6,2,1
S00109159,73,0,2,1,18,44,5,3,0,0
S00109160,60,0,0,2,20,30,4,1,1,2
S00109161,39,0,0,1,5,13,11,7,2,0
S00109162,41,0,0,3,7,16,9,2,2,2
S00109163,34,0,0,0,7,10,7,1,5,4
S00109164,35,0,0,0,5,14,10,6,0,0
S00109165,63,0,0,1,0,4,10,24,13,11
S00109166,63,0,0,0,12,11,19,14,4,3
S00109167,56,0,0,0,0,6,8,8,14,20
S00109168,44,0,0,0,0,4,5,9,16,10
S00109169,45,0,0,0,4,6,9,9,11,6
S00109170,68,0,0,0,4,5,25,24,8,2
S00109171,59,1,0,0,2,8,11,15,14,8
S00109172,49,0,0,0,2,3,4,5,16,19
S00109173,44,0,0,1,4,6,11,9,5,8
S00109174,34,0,0,1,7,12,2,5,0,7
S00109175,75,1,7,34,16,5,4,4,3,1
S00109176,45,2,1,17,10,7,6,2,0,0
S00109177,68,0,1,5,14,18,19,7,4,0
S00109178,52,2,7,14,20,5,1,0,3,0
S00109179,74,0,0,0,6,18,22,18,6,4
S00109180,72,1,2,23,27,7,5,5,0,2
S00109181,51,0,0,0,6,34,4,3,4,0
S00109182,33,0,0,0,4,11,3,15,0,0
S00109183,41,0,0,0,2,30,2,4,2,1
S00109184,40,0,0,1,5,30,2,1,1,0
S00109185,47,0,1,0,10,27,1,3,4,1
S00109186,58,0,1,3,39,12,1,1,1,0
S00109187,40,0,0,6,10,11,4,3,1,5
S00109188,32,0,0,6,24,1,1,0,0,0
S00109189,49,0,0,1,1,8,24,10,4,1
S00109190,56,0,0,1,4,23,24,1,2,1
S00109191,63,0,1,0,2,7,24,19,7,3
S00109192,27,0,0,0,1,4,5,12,1,4
S00109193,36,0,0,13,13,5,1,0,1,3
S00109194,70,0,0,9,24,17,11,5,4,0
S00109195,77,0,2,2,28,33,6,3,2,1
S00109196,60,0,1,1,8,10,12,19,5,4
S00109197,65,0,0,4,25,25,10,1,0,0
S00109198,44,0,0,4,9,10,5,9,4,3
S00109199,34,0,0,0,2,5,6,15,2,4
S00109200,54,0,2,7,19,9,8,3,4,2
S00109201,80,0,0,0,3,6,11,36,16,8
S00109202,70,0,0,2,11,50,6,1,0,0
S00109203,65,1,1,8,11,38,4,1,0,1
S00109204,67,0,1,20,18,25,3,0,0,0
S00109205,66,0,1,0,16,41,7,0,0,1
S00109206,53,0,1,23,15,13,0,1,0,0
S00109207,43,0,1,4,9,25,2,1,0,1
S00109208,42,0,0,0,7,29,6,0,0,0
S00109209,76,2,6,55,7,3,2,0,1,0
S00109210,48,0,1,2,20,17,3,0,1,4
S00109211,30,0,0,1,15,11,1,2,0,0
S00109212,34,0,0,1,19,11,2,0,1,0
S00109213,44,1,3,1,27,7,2,0,3,0
S00109214,72,2,4,13,24,13,11,2,2,1
S00109215,79,1,2,25,36,13,0,1,1,0
S00109216,40,0,0,0,31,5,3,0,1,0
S00109217,43,0,0,0,27,4,10,1,1,0
S00109218,45,0,1,2,7,23,8,3,1,0
S00109219,50,0,0,2,8,24,7,5,3,1
S00109220,53,0,0,2,17,13,13,2,4,2
S00109221,61,1,2,2,30,18,7,0,0,1
S00109222,54,1,0,0,33,16,3,0,1,0
S00109223,66,1,0,1,30,26,7,1,0,0
S00109224,48,0,0,4,12,10,15,7,0,0
S00109225,56,0,2,1,10,14,16,6,5,2
S00109226,71,0,0,3,28,30,8,1,1,0
S00109227,56,0,0,0,24,16,14,1,0,1
S00109228,49,0,0,3,24,15,7,0,0,0
S00109229,56,0,0,11,13,19,9,2,2,0
S00109230,62,0,2,1,26,26,5,2,0,0
S00109231,43,0,0,0,4,27,9,2,1,0
S00109232,44,0,0,1,5,19,11,4,3,1
S00109233,59,0,2,8,38,4,3,1,1,2
S00109234,46,0,1,0,5,16,18,1,1,4
S00109235,38,0,2,0,22,13,1,0,0,0
S00109236,53,0,0,4,24,16,7,0,2,0
S00109237,49,0,0,1,1,36,9,2,0,0
S00109238,47,0,0,2,23,17,5,0,0,0
S00109239,45,0,2,0,21,15,5,2,0,0
S00109240,47,0,0,1,25,16,4,1,0,0
S00109241,41,0,1,2,29,8,1,0,0,0
S00109242,56,0,0,6,17,23,7,2,1,0
S00109243,74,0,3,1,21,40,6,3,0,0
S00109244,68,0,3,2,24,31,7,0,1,0
S00109245,35,1,2,7,11,10,1,2,0,1
S00109246,44,0,0,4,14,20,5,0,1,0
S00109247,62,0,0,1,33,22,5,1,0,0
S00109248,46,0,0,0,16,19,5,6,0,0
S00109249,64,0,2,2,23,27,7,3,0,0
S00109250,40,0,0,0,16,21,2,1,0,0
S00109251,42,0,2,5,15,15,2,1,2,0
S00109252,46,0,0,1,21,19,4,1,0,0
S00109253,39,0,1,0,9,22,7,0,0,0
S00109254,58,0,0,1,9,18,22,6,1,1
S00109255,36,0,0,1,24,9,1,0,1,0
S00109256,37,0,1,2,20,12,1,1,0,0
S00109257,72,0,1,1,41,24,4,1,0,0
S00109258,60,0,1,1,17,21,17,3,0,0
S00109259,44,0,0,10,7,13,11,1,1,1
S00109260,57,0,0,0,16,30,10,0,1,0
S00109261,70,0,1,5,34,24,3,1,1,1
S00109262,49,0,0,1,18,21,7,2,0,0
S00109263,38,0,0,0,7,13,14,4,0,0
S00109264,60,0,0,1,18,27,12,2,0,0
S00109265,64,0,0,1,30,25,8,0,0,0
S00109266,40,0,1,3,18,17,1,0,0,0
S00109267,47,0,0,1,3,39,3,1,0,0
S00109268,39,0,0,1,3,30,4,0,0,1
S00109269,47,0,0,0,15,26,5,0,0,1
S00109270,46,0,1,15,23,5,2,0,0,0
S00109271,32,1,3,9,6,8,2,2,0,1
S00109272,41,0,3,14,13,4,1,2,0,4
S00109273,44,0,0,2,31,10,1,0,0,0
S00109274,35,0,1,1,15,13,2,0,2,1
S00109275,64,0,1,4,35,16,6,1,1,0
S00109276,57,0,1,0,8,26,16,1,3,2
S00109277,52,0,0,1,12,27,12,0,0,0
S00109278,45,0,1,11,2,6,10,5,4,6
S00109279,46,2,3,31,7,2,1,0,0,0
S00109280,59,0,0,2,14,35,3,2,1,2
S00109281,72,3,3,27,33,4,2,0,0,0
S00109282,53,0,1,1,25,15,3,3,3,2
S00109283,63,3,4,46,3,3,1,1,1,1
S00109284,67,1,1,10,15,6,16,12,3,3
S00109285,31,0,0,1,3,15,10,0,1,1
S00109286,41,0,0,0,24,13,2,1,1,0
S00109287,59,0,2,9,21,23,4,0,0,0
S00109288,58,0,0,5,26,18,4,3,1,1
S00109289,48,0,2,3,27,13,2,0,0,1
S00109290,61,0,3,40,17,1,0,0,0,0
S00109291,58,1,4,8,25,13,4,2,0,1
S00109292,44,2,5,15,7,8,1,2,1,3
S00109293,40,0,1,35,2,0,1,1,0,0
S00109294,41,1,4,9,10,8,4,2,0,3
S00109295,43,0,2,20,19,2,0,0,0,0
S00109296,59,0,0,0,3,25,17,10,2,2
S00109297,23,0,0,0,0,13,8,1,1,0
S00109298,57,0,0,1,1,26,20,5,3,1
S00109299,41,0,1,3,27,7,1,2,0,0
S00109300,47,0,0,1,11,32,1,2,0,0
S00109301,49,0,1,1,6,26,7,6,1,1
S00109302,41,0,1,1,15,23,0,1,0,0
S00109303,51,0,0,3,7,30,8,1,1,1
S00109304,52,0,1,1,15,29,5,0,1,0
S00109305,37,0,1,0,11,23,0,0,1,1
S00109306,33,0,2,1,17,10,1,0,1,1
S00109307,76,0,1,1,3,62,7,2,0,0
S00109308,55,0,1,0,14,33,4,2,1,0
S00109309,28,0,0,2,13,12,0,0,0,1
S00109310,37,0,1,2,18,11,4,0,1,0
S00109311,61,1,1,23,30,4,1,0,0,1
S00109312,54,0,1,0,25,20,5,2,0,1
S00109313,38,0,0,6,22,7,0,2,1,0
S00109314,33,0,0,0,15,15,3,0,0,0
S00109315,37,0,1,1,7,16,6,3,3,0
S00109316,30,0,0,1,2,10,8,4,1,4
S00109317,65,1,0,3,12,11,8,14,5,11
S00109318,69,1,2,3,32,22,3,5,1,0
S00109319,64,0,0,3,34,18,2,2,1,4
S00109320,35,0,0,0,2,1,8,11,10,3
S00109321,47,0,1,17,10,6,7,5,1,0
S00109322,62,1,0,3,3,9,16,12,11,7
S00109323,46,0,0,1,0,3,3,7,11,21
S00109324,52,0,0,1,15,20,5,2,4,5
S00109325,51,0,0,1,3,12,17,15,2,1
S00109326,47,0,2,4,9,12,8,4,3,5
S00109327,50,0,0,2,10,12,10,6,1,9
S00109328,60,0,0,1,7,7,7,8,14,16
S00109329,57,0,1,7,13,6,12,7,9,2
S00109330,58,0,0,8,17,21,6,1,1,4
S00109331,26,0,0,0,4,4,9,3,3,3
S00109332,51,0,0,9,29,7,5,0,1,0
S00109333,53,0,0,7,12,6,11,5,5,7
S00109334,76,0,0,4,22,23,13,7,3,4
S00109335,45,0,1,2,18,9,6,3,3,3
S00109336,53,0,1,2,8,8,7,11,6,10
S00109337,61,0,1,6,33,17,2,2,0,0
S00109338,76,0,3,12,20,16,6,6,8,5
S00109339,54,0,1,6,27,14,4,1,1,0
S00109340,41,0,2,1,21,5,8,4,0,0
S00109341,59,0,1,4,17,26,6,2,0,3
S00109342,54,0,5,5,18,20,3,1,2,0
S00109343,39,0,2,2,14,15,4,0,2,0
S00109344,40,0,1,6,14,11,8,0,0,0
S00109345,37,0,1,1,15,14,3,1,2,0
S00109346,52,0,1,6,25,16,2,2,0,0
S00109347,47,0,0,1,9,28,7,0,2,0
S00109348,51,0,0,10,17,13,3,6,0,2
S00109349,72,0,4,5,29,21,11,0,2,0
S00109350,36,0,1,5,11,4,6,3,2,4
S00109351,46,0,0,9,16,7,3,5,5,1
S00109352,39,0,0,2,13,12,5,4,1,2
S00109353,56,1,2,9,25,9,2,1,3,4
S00109354,51,0,0,5,10,21,7,5,2,1
S00109355,49,0,0,5,11,22,6,3,2,0
S00109356,49,0,0,0,7,5,10,6,6,15
S00109357,33,0,2,6,5,4,11,5,0,0
S00109358,50,0,1,3,5,14,7,7,4,9
S00109359,53,0,1,5,11,10,2,8,5,11
S00109360,55,2,7,8,11,9,3,10,5,0
S00109361,37,0,0,3,13,6,5,6,1,3
S00109362,76,0,1,1,23,12,14,8,6,11
S00109363,65,0,1,1,15,9,9,13,10,7
S00109364,67,0,3,11,15,9,6,7,7,9
S00109365,60,0,2,4,15,22,12,4,1,0
S00109366,71,0,0,2,4,56,6,0,2,1
S00109367,50,0,2,14,16,11,3,1,2,1
S00109368,71,0,2,9,19,21,15,3,1,1
S00109369,56,0,1,0,17,18,10,2,6,2
S00109370,53,0,0,1,5,35,10,2,0,0
S00109371,56,0,0,1,4,34,9,5,1,2
S00109372,41,0,1,12,24,3,0,1,0,0
S00109373,57,0,3,3,48,3,0,0,0,0
S00109374,51,0,0,1,11,12,12,6,4,5
S00109375,50,0,1,23,15,9,1,1,0,0
S00109376,40,0,1,3,8,12,9,4,1,2
S00109377,42,0,0,1,15,11,5,2,1,7
S00109378,74,0,0,3,31,26,11,3,0,0
S00109379,67,0,2,2,21,20,17,4,1,0
S00109380,53,0,1,2,28,19,2,1,0,0
S00109381,51,0,0,1,16,23,11,0,0,0
S00109382,67,0,1,1,7,20,14,17,4,3
S00109383,45,0,0,2,27,7,4,4,1,0
S00109384,72,2,0,25,33,5,3,1,1,2
S00109385,64,0,7,17,24,13,2,1,0,0
S00109386,47,1,6,20,12,7,1,0,0,0
S00109387,35,0,0,1,14,7,11,1,1,0
S00109388,56,0,3,17,28,7,1,0,0,0
S00109389,45,0,0,10,19,2,8,6,0,0
S00109390,64,0,0,1,2,12,20,20,8,1
S00109391,53,0,1,7,11,2,14,10,4,4
S00109392,46,0,0,0,1,6,11,12,10,6
S00109393,47,2,0,7,11,18,6,2,0,1
S00109394,43,0,0,1,3,33,2,3,1,0
S00109395,26,0,0,5,3,10,5,2,1,0
S00109396,39,0,1,16,11,8,3,0,0,0
S00109397,59,0,1,0,5,38,10,4,1,0
S00109398,42,0,0,2,3,30,7,0,0,0
S00109399,42,0,0,1,3,30,7,1,0,0
S00109400,55,0,4,2,18,22,7,2,0,0
S00109401,50,0,0,5,27,17,0,0,1,0
S00109402,41,0,1,1,19,19,1,0,0,0
S00109403,48,0,0,3,21,13,10,0,1,0
S00109404,47,0,0,1,15,23,7,0,1,0
S00109405,44,0,0,1,15,17,9,1,0,1
S00109406,68,0,1,0,34,24,6,3,0,0
S00109407,45,0,1,29,6,6,1,1,1,0
S00109408,59,0,0,0,18,36,5,0,0,0
S00109409,41,0,0,3,26,9,2,0,0,1
S00109410,54,0,0,0,13,25,10,4,0,2
S00109411,43,0,0,0,29,12,1,1,0,0
S00109412,50,0,2,2,16,17,7,3,3,0
S00109413,47,0,2,5,29,9,1,0,0,1
S00109414,42,0,1,1,16,17,7,0,0,0
S00109415,42,0,1,0,14,26,1,0,0,0
S00109416,58,0,0,1,25,25,6,0,1,0
S00109417,44,0,2,2,15,17,6,1,0,1
S00109418,42,0,1,2,18,15,4,1,1,0
S00109419,54,0,0,3,23,26,2,0,0,0
S00109420,60,0,0,4,29,21,3,0,0,3
S00109421,42,0,2,3,26,8,3,0,0,0
S00109422,77,0,2,11,40,14,6,1,2,1
S00109423,37,0,1,2,19,7,5,1,1,1
S00109424,34,0,0,0,15,14,3,0,1,1
S00109425,61,0,0,1,27,24,6,2,0,1
S00109426,75,0,0,1,16,52,3,2,0,1
S00109427,64,0,1,4,28,23,6,1,0,1
S00109428,67,0,0,0,12,48,2,4,1,0
S00109429,59,0,3,0,27,24,3,1,0,1
S00109430,51,0,2,1,22,23,3,0,0,0
S00109431,61,0,2,10,33,15,0,1,0,0
S00109432,39,0,0,0,26,11,2,0,0,0
S00109433,56,0,3,2,30,19,0,1,1,0
S00109434,41,0,1,1,25,11,2,1,0,0
S00109435,48,0,1,0,22,18,4,1,2,0
S00109436,42,0,0,3,23,13,2,0,1,0
S00109437,60,1,4,37,7,7,2,1,1,0
S00109438,26,0,1,0,8,13,3,0,0,1
S00109439,49,0,0,8,21,15,3,2,0,0
S00109440,65,2,6,33,15,8,1,0,0,0
S00109441,31,1,1,7,9,10,3,0,0,0
S00109442,77,1,7,8,38,16,6,0,0,1
S00109443,28,1,0,2,8,16,1,0,0,0
S00109444,32,0,1,7,5,13,5,0,1,0
S00109445,26,0,1,2,12,6,5,0,0,0
S00109446,68,0,0,2,25,25,14,1,1,0
S00109447,22,1,0,1,10,9,0,1,0,0
S00109448,40,0,0,14,12,9,4,1,0,0
S00109449,49,0,0,10,16,17,5,0,1,0
S00109450,48,0,2,12,15,12,7,0,0,0
S00109451,39,1,0,9,10,13,4,1,1,0
S00109452,50,0,3,16,13,16,1,0,0,1
S00109453,59,0,0,22,11,18,7,0,1,0
S00109454,78,0,0,0,28,41,7,1,1,0
S00109455,58,0,1,6,32,15,2,0,0,2
S00109456,44,0,1,2,25,12,3,0,0,1
S00109457,50,0,1,7,22,15,4,0,0,1
S00109458,53,0,0,2,29,18,4,0,0,0
S00109459,47,1,2,10,24,8,1,1,0,0
S00109460,40,0,2,6,9,19,3,0,1,0
S00109461,54,0,1,13,5,26,8,0,0,1
S00109462,38,0,0,4,5,25,3,1,0,0
S00109463,51,0,1,12,19,10,4,1,1,3
S00109464,71,0,0,0,6,18,21,13,4,9
S00109465,43,0,0,0,0,23,8,4,6,2
S00109466,62,0,0,0,4,14,8,16,8,12
S00109467,33,0,2,6,18,7,0,0,0,0
S00109468,52,0,0,2,2,20,15,12,0,1
S00109469,47,0,0,2,2,12,24,7,0,0
S00109470,49,0,0,2,8,13,19,7,0,0
S00109471,54,0,0,0,4,16,19,10,4,1
S00109472,44,0,0,3,14,11,8,5,2,1
S00109473,60,0,0,0,7,15,10,7,15,6
S00109474,68,0,0,0,3,25,22,15,3,0
S00109475,67,0,0,0,1,27,26,11,1,1
S00109476,45,0,0,0,1,19,18,4,3,0
S00109477,61,0,0,4,24,16,8,5,4,0
S00109478,47,0,0,0,1,22,16,3,1,4
S00109479,49,0,0,1,3,17,14,13,1,0
S00109480,70,0,1,0,3,25,27,8,5,1
S00109481,25,0,0,0,4,13,6,1,1,0
S00109482,71,0,0,18,4,24,15,4,5,1
S00109483,34,0,0,1,2,15,11,3,1,1
S00109484,42,0,0,0,2,10,21,6,3,0
S00109485,68,0,0,1,6,34,14,7,5,1
S00109486,69,0,0,0,4,23,25,11,3,3
S00109487,46,0,1,0,4,9,19,11,1,1
S00109488,71,0,0,2,24,17,12,9,5,2
S00109489,48,0,0,2,22,10,8,6,0,0
S00109490,69,0,0,0,2,7,13,9,20,18
S00109491,40,1,1,12,17,2,2,3,0,2
S00109492,44,0,0,1,10,9,12,5,1,6
S00109493,44,0,0,0,2,2,0,3,10,27
S00109494,72,0,1,0,10,12,16,18,9,6
S00109495,38,0,0,0,1,3,7,5,5,17
S00109496,75,3,1,11,30,7,9,2,3,9
S00109497,74,0,1,6,41,6,2,15,1,2
S00109498,56,1,12,20,13,7,2,0,0,1
S00109499,55,1,2,23,15,8,4,1,1,0
S00109500,70,0,2,19,34,10,3,0,0,2
S00109501,40,0,0,8,14,11,4,0,1,2
S00109502,39,2,1,10,13,4,0,1,2,6
S00109503,45,0,2,30,10,1,0,1,0,1
S00109504,44,0,0,12,9,4,8,4,4,3
S00109505,59,0,3,25,14,11,5,1,0,0
S00109506,47,0,3,3,12,7,11,0,2,9
S00109507,57,0,2,3,13,11,11,7,7,3
S00109508,71,0,1,1,23,5,7,5,11,18
S00109509,42,0,3,10,13,2,1,3,3,7
S00109510,61,0,0,0,2,17,15,13,10,4
S00109511,67,0,0,0,4,14,16,13,10,10
S00109512,55,0,0,1,13,11,7,10,8,5
S00109513,43,0,0,2,8,21,2,4,3,3
S00109514,76,0,0,2,12,13,14,14,9,12
S00109515,69,0,0,0,13,19,7,8,7,15
S00109516,69,0,0,1,1,11,14,15,14,13
S00109517,66,0,0,0,4,20,21,11,3,7
S00109518,51,0,1,0,3,8,17,14,6,2
S00109519,50,0,0,0,9,7,14,12,6,2
S00109520,64,0,0,1,6,14,24,13,4,2
S00109521,63,0,0,0,6,18,19,15,4,1
S00109522,61,0,1,0,4,15,19,15,5,2
S00109523,58,0,0,0,4,16,21,14,2,1
S00109524,65,0,0,1,4,16,18,12,9,5
S00109525,39,0,0,1,2,10,14,9,3,0
S00109526,43,0,0,0,1,9,10,12,8,3
S00109527,51,0,0,0,4,12,17,13,5,0
S00109528,29,1,5,1,13,2,3,4,0,0
S00109529,27,0,2,3,15,4,1,2,0,0
S00109530,68,0,2,6,20,26,7,3,2,2
S00109531,50,0,1,26,7,8,1,5,0,2
S00109532,73,1,2,22,33,11,2,0,1,1
S00109533,54,0,1,7,20,9,10,5,2,0
S00109534,66,0,7,13,5,15,4,5,6,11
S00109535,56,0,0,1,3,9,11,13,14,5
S00109536,70,0,4,13,24,12,7,5,2,3
S00109537,75,1,2,17,20,28,6,0,0,1
S00109538,67,0,6,15,33,12,0,1,0,0
S00109539,60,0,2,18,22,8,6,2,1,1
S00109540,75,0,10,22,11,12,5,6,4,5
S00109541,65,0,5,11,46,1,1,0,1,0
S00109542,61,1,1,10,45,3,1,0,0,0
S00109543,56,0,2,7,31,9,4,0,1,2
S00109544,66,1,5,11,45,2,2,0,0,0
S00109545,48,0,3,9,22,3,6,4,0,1
S00109546,55,0,3,11,22,7,0,10,2,0
S00109547,40,0,6,16,6,5,4,1,2,0
S00109548,71,0,7,12,27,18,3,0,3,1
S00109549,53,1,13,7,12,8,5,2,3,2
S00109550,78,0,1,6,60,7,2,0,1,1
S00109551,30,0,1,1,9,10,5,3,1,0
S00109552,66,0,3,15,46,2,0,0,0,0
S00109553,54,0,0,18,21,14,1,0,0,0
S00109554,55,2,0,14,28,9,2,0,0,0
S00109555,49,2,6,17,8,13,2,1,0,0
S00109556,25,0,1,4,14,2,3,1,0,0
S00109557,47,0,2,4,13,12,6,7,0,3
S00109558,65,0,0,0,15,13,18,4,8,7
S00109559,48,0,0,0,1,11,7,9,12,8
S00109560,42,0,0,3,9,7,6,9,6,2
S00109561,30,0,0,0,1,6,3,12,5,3
S00109562,48,0,0,2,3,12,12,7,10,2
S00109563,56,0,0,0,17,18,13,4,4,0
S00109564,77,0,0,0,4,18,22,21,7,5
S00109565,43,0,1,2,8,14,7,7,4,0
S00109566,62,0,2,23,20,4,10,2,1,0
S00109567,64,0,1,0,18,28,11,3,1,2
S00109568,45,0,3,16,11,4,6,1,2,2
S00109569,57,1,1,0,18,17,16,4,0,0
S00109570,54,0,0,1,5,9,12,15,10,2
S00109571,48,0,0,0,1,10,20,7,7,3
S00109572,61,0,4,11,18,15,2,5,3,3
S00109573,43,0,9,17,7,5,2,3,0,0
S00109574,40,0,5,6,7,8,8,2,3,1
S00109575,32,0,2,5,21,3,0,1,0,0
S00109576,72,0,8,29,28,6,0,0,1,0
S00109577,59,0,1,7,15,8,13,3,9,3
S00109578,66,3,9,16,28,6,3,0,0,1
S00109579,51,0,1,13,27,7,2,1,0,0
S00109580,52,2,1,10,13,9,8,4,4,1
S00109581,40,0,1,11,16,6,2,2,2,0
S00109582,75,0,4,19,27,6,6,3,5,5
S00109583,52,1,3,16,15,5,4,1,5,2
S00109584,76,0,7,9,21,17,10,6,3,3
S00109585,64,0,2,8,21,18,8,3,1,3
S00109586,46,4,8,5,8,8,5,5,2,1
S00109587,53,0,3,2,13,22,9,3,1,0
S00109588,77,0,0,1,41,12,21,2,0,0
S00109589,74,1,0,3,34,21,13,0,2,0
S00109590,57,1,0,2,10,7,10,12,7,8
S00109591,67,0,0,1,3,2,8,19,24,10
S00109592,28,0,0,0,0,8,10,4,2,4
S00109593,46,0,0,4,14,19,6,1,0,2
S00109594,63,0,0,4,39,17,2,0,1,0
S00109595,46,2,1,19,16,7,1,0,0,0
S00109596,49,0,0,7,3,27,5,5,1,1
S00109597,50,0,1,17,17,8,2,4,0,1
S00109598,58,0,2,0,24,10,10,6,5,1
S00109599,65,0,1,4,16,23,13,8,0,0
S00109600,32,0,0,0,28,3,1,0,0,0
S00109601,51,0,1,6,32,9,2,0,1,0
S00109602,52,0,1,5,15,8,9,8,5,1
S00109603,57,0,0,1,41,11,2,1,0,1
S00109604,33,0,0,8,20,3,0,1,1,0
S00109605,40,0,1,13,21,4,1,0,0,0
S00109606,45,0,0,3,3,31,6,0,1,1
S00109607,54,0,0,3,6,26,15,4,0,0
S00109608,40,0,1,21,12,2,2,1,1,0
S00109609,40,1,2,4,16,15,0,1,0,1
S00109610,45,1,1,23,12,4,1,1,1,1
S00109611,58,0,7,26,15,6,2,2,0,0
S00109612,61,0,2,1,13,21,16,2,6,0
S00109613,60,0,3,1,26,25,4,0,1,0
S00109614,55,0,0,1,1,23,13,9,4,4
S00109615,51,0,0,0,16,18,7,5,2,3
S00109616,20,0,0,0,1,2,7,7,3,0
S00109617,71,0,0,0,10,27,18,10,3,3
S00109618,51,0,0,1,14,19,10,3,3,1
S00109619,51,0,0,1,7,18,13,8,4,0
S00109620,53,0,1,1,17,16,12,5,1,0
S00109621,43,0,0,0,4,18,12,5,2,2
S00109622,48,0,0,0,5,9,12,10,7,5
S00109623,31,0,0,0,2,11,13,3,1,1
S00109624,45,0,1,0,1,9,19,8,3,4
S00109625,65,0,0,3,35,17,8,0,2,0
S00109626,72,0,1,0,9,28,19,8,6,1
S00109627,49,0,0,2,8,12,11,12,3,1
S00109628,43,0,0,0,3,7,13,11,5,4
S00109629,51,0,0,0,7,9,12,9,7,7
S00109630,60,0,0,0,2,22,19,6,5,6
S00109631,42,0,0,1,1,7,18,6,1,8
S00109632,41,0,0,0,3,12,15,6,3,2
S00109633,73,0,0,0,11,8,11,15,11,17
S00109634,51,0,0,0,2,6,15,15,7,6
S00109635,50,0,0,0,1,13,22,10,2,2
S00109636,28,0,0,1,0,3,10,7,4,3
S00109637,77,0,3,3,4,18,15,14,9,11
S00109638,57,0,1,6,43,4,3,0,0,0
S00109639,55,0,5,19,6,13,4,6,2,0
S00109640,44,0,5,4,23,7,1,1,2,1
S00109641,47,0,3,13,18,13,0,0,0,0
S00109642,73,0,2,15,46,7,1,2,0,0
S00109643,64,2,5,23,30,2,1,0,0,1
S00109644,57,0,5,25,8,14,3,2,0,0
S00109645,76,4,10,25,13,5,7,2,2,8
S00109646,55,0,1,6,10,9,8,4,3,14
S00109647,61,0,2,5,9,9,6,12,5,13
S00109648,66,0,4,7,24,17,6,6,2,0
S00109649,60,0,0,1,4,9,18,11,3,14
S00109650,60,0,1,1,14,12,15,7,7,3
S00109651,40,0,0,0,3,3,10,12,8,4
S00109652,63,0,1,3,30,24,5,0,0,0
S00109653,64,0,1,6,20,16,8,5,2,6
S00109654,37,0,0,1,21,5,8,1,1,0
S00109655,65,0,1,2,48,10,3,0,0,1
S00109656,41,0,1,0,5,10,9,9,5,2
S00109657,63,0,3,3,20,17,10,2,8,0
S00109658,56,1,0,2,13,7,8,10,11,4
S00109659,62,0,0,1,13,22,19,3,2,2
S00109660,47,0,0,0,2,30,9,5,0,1
S00109661,73,0,1,7,29,28,6,2,0,0
S00109662,50,0,1,5,19,19,4,1,0,1
S00109663,72,0,3,16,27,16,8,1,0,1
S00109664,57,0,0,7,15,10,14,4,5,2
S00109665,64,1,2,27,27,1,1,4,1,0
S00109666,41,1,3,8,10,9,3,3,3,1
S00109667,42,0,1,1,7,12,8,6,5,2
S00109668,61,0,1,4,24,23,8,0,0,1
S00109669,46,0,0,1,29,11,1,3,0,1
S00109670,61,0,1,1,6,27,16,7,2,1
S00109671,46,0,0,0,18,23,4,1,0,0
S00109672,40,0,0,1,21,12,2,3,1,0
S00109673,39,0,0,1,25,8,4,0,0,1
S00109674,52,0,0,1,18,23,5,2,2,1
S00109675,64,0,2,7,24,19,7,3,1,1
S00109676,54,0,0,10,16,8,9,5,3,3
S00109677,56,0,3,6,18,11,10,4,2,2
S00109678,61,0,1,3,16,35,5,0,1,0
